,code,name,py,3,4,jz,day1,week1,month1,month3,month6,year1,year2,year3,year0,yearall,1,2,3
131,005342,长安裕泰混合C,CAYTHHC,2019-08-30,1.2782,1.2782,-0.2030,2.7244,12.3692,25.1665,29.2940,38.3483,,,50.0059,27.82,2017-12-27,1,27.82
132,690001,民生加银品牌蓝筹混合,MSJYPPLCHH,2019-08-30,2.2650,2.2950,0.1326,2.7211,2.3035,7.6521,17.6012,13.7619,14.6255,28.0384,35.7913,132.2928,2009-03-27,1,123.5932
133,001027,前海开源中证大农业指数增强,QHKYZZDNYZSZQ,2019-08-30,0.9480,0.9480,0,2.7086,1.9355,4.2904,20.4574,37.7907,26.2317,15.1883,45.6221,-5.20,2015-02-13,1,-5.2
134,630011,华商主题精选混合,HSZTJXHH,2019-08-30,1.3010,2.2010,0.8527,2.6835,6.8144,14.6256,16.9964,24.8560,-12.5084,-31.7115,42.0306,96.9061,2012-05-31,1,-6.1161
135,162201,泰达宏利成长混合,TDHLCZHH,2019-08-30,1.2170,3.6135,0.2802,2.6831,5.1041,12.5283,12.7327,32.1564,12.5549,4.6190,41.3989,807.89,2003-04-25,1,33.8021
136,161818,银华消费分级混合,YHXFFJHH,2019-08-30,1.3040,1.3980,1.2422,2.6772,4.1534,10.7902,35.6920,54.6558,14.4614,18.9993,64.4661,42.1013,2011-09-28,1,12.4557
137,004986,鹏华策略回报混合,PHCLHBHH,2019-08-30,1.1683,1.3883,1.9192,2.6716,7.8862,18.5972,36.1496,34.0101,,,63.2388,42.2580,2017-09-06,1,42.258
138,001135,益民品质升级混合,YMPZSJHH,2019-08-30,0.66,0.66,1.6949,2.6439,8.0196,17.6471,20.8791,28.4047,4.5959,-0.3021,39.5349,-34,2015-05-06,1,-34
139,206002,鹏华精选成长混合,PHJXCZHH,2019-08-30,1.4370,1.4370,-0.6911,2.6429,5.0439,14.5933,15.1442,20.3518,12.0031,7.8829,37.1183,43.70,2009-09-09,1,46.7824
140,005630,华安研究精选混合,HAYJJXHH,2019-08-30,1.2107,1.2107,1.1192,2.6365,6.5851,12.9174,30.2668,35.3645,,,57.8282,21.07,2018-03-14,1,21.07
141,002160,南方驱动混合,NFQDHH,2019-08-30,1.5210,1.5210,0.0658,2.6316,9.2672,22.5624,25.5987,20.8102,18.4579,46.9565,39.1583,52.10,2016-03-23,1,52.1
142,005827,易方达蓝筹精选混合,YFDLCJXHH,2019-08-30,1.4368,1.4368,1.7636,2.6212,6.9684,19.3851,31.5992,,,,51.7052,43.68,2018-09-05,1,43.68
143,005281,中科沃土转型升级混合,ZKWTZXSJHH,2019-08-30,0.8536,0.8536,-0.0585,2.5962,-1.6363,2.7567,1.7402,4.5694,,,10.1988,-14.64,2018-01-25,1,-14.64
144,519097,新华中小市值优选混合,XHZXSZYXHH,2019-08-30,1.5830,2.3450,-1.2477,2.5923,6.8872,9.0220,12.5089,23.5753,7.8338,1.1502,38.4952,126.1047,2011-01-28,1,85.0284
145,005903,泰达宏利绩优混合,TDHLJYHH,2019-08-30,1.2706,1.2706,2.2287,2.5836,8.0902,17.9430,31.1519,31.0032,,,44.4520,27.06,2018-06-13,1,27.06
146,003516,国泰融安多策略灵活配置混合,GTRADCLLHPZHH,2019-08-30,1.4462,1.4462,-1.0198,2.5819,11.3061,12.0217,20.9501,40.0407,43.0889,,57.7787,44.62,2017-07-03,1,44.62
147,000594,大摩进取优选股票,DMJQYXGP,2019-08-30,1.6720,1.6720,-0.5945,2.5767,4.6963,16.1111,11.8395,11.8395,0.2999,8.9251,28.1226,67.20,2014-05-29,1,56.1158
148,002567,大成国家安全主题混合,DCGJAQZTHH,2019-08-30,0.8790,0.8790,-0.2270,2.5671,2.2093,14.1558,8.7871,3.7780,-10.8519,-5.3821,27.2069,-12.10,2016-05-04,1,-12.1
149,001632,天弘中证食品饮料指数C,THZZSPYLZSC,2019-08-30,1.8132,1.8908,1.5343,2.5624,4.3748,12.3768,32.9033,41.2370,50.0806,76.9682,59.1504,90.8425,2015-07-29,1,90.8425
150,001631,天弘中证食品饮料指数A,THZZSPYLZSA,2019-08-30,1.8301,1.9082,1.5312,2.5611,4.3922,12.4278,33.0304,41.5172,50.7287,78.1998,59.3608,92.6162,2015-07-29,1,92.6162
151,006250,上投摩根动力精选,STMGDLJX,2019-08-30,1.0826,1.0826,-0.3314,2.5578,8.26,16.0094,8.1627,,,,,8.26,2019-01-29,1,8.26
152,000431,鹏华品牌传承混合,PHPPCCHH,2019-08-30,1.53,1.6120,0.5917,2.5469,4.5796,13.5857,17.3313,19.9060,22.5961,42.8572,44.3396,65.4893,2014-01-28,1,61.9269
153,519692,交银成长混合A,JYCZHHA,2019-08-30,3.9856,4.7916,0.2894,2.5446,4.9920,11.6008,11.7636,13.5628,-5.6886,-3.5897,30.3890,411.1819,2006-10-23,1,44.4576
154,519694,交银蓝筹混合,JYLCHH,2019-08-30,1.0080,1.2760,0.2486,2.5432,4.9672,10.8057,11.5287,15.6661,11.5796,28.0512,29.4180,34.3034,2007-08-08,1,82.2138
155,560003,益民创新优势混合,YMCXYSHH,2019-08-30,0.9052,0.9252,1.4116,2.5374,6.7201,14.0194,18.0029,24.1360,1.8681,-1.1467,35.9771,-8.1015,2007-07-11,1,10.7821
156,004139,中邮军民融合灵活配置混合,ZYJMRHLHPZHH,2019-08-30,0.8969,0.8969,0.90,2.5263,1.0819,5.9664,4.0608,5.1712,-11.3560,,16.5714,-10.31,2017-04-01,1,-10.31
157,005009,申万菱信行业轮动股票,SWLXHYLDGP,2019-08-30,0.8486,0.8486,0.4974,2.5251,3.2360,10.5236,9.8511,13.5403,,,27.1692,-15.1485,2017-09-29,1,-15.1485
158,166007,中欧互通精选混合A,ZOHTJXHHA,2019-08-30,1.4375,1.4825,0.6089,2.5248,1.6260,8.5808,8.7121,16.51,5.9947,22.5595,29.4346,49.9928,2010-06-24,1,72.9428
159,001053,南方创新经济,NFCXJJ,2019-08-30,1.3880,1.3880,0.4342,2.5111,8.5223,17.1308,19.0395,19.4492,24.9325,43.5367,33.8476,38.80,2015-03-24,1,38.8
160,217020,招商安达灵活配置混合,ZSADLHPZHH,2019-08-30,1.4748,1.7727,0.0203,2.5092,9.0264,23.3213,26.1160,32.7213,21.9851,20.0977,52.7183,91.4111,2011-09-01,1,48.0364
161,519056,海富通内需热点混合,HFTNXRDHH,2019-08-30,1.7980,1.7980,2.1591,2.5086,7.4074,19.3099,29.8195,53.1516,68.3521,85.1699,57.4431,79.80,2013-12-19,1,71.4013
162,005743,长安裕隆混合A,CAYLHHA,2019-08-30,1.4882,1.4882,-0.3682,2.5072,12.1731,22.1739,27.8193,,,,53.17,48.82,2018-09-03,1,48.82
163,519017,大成积极成长混合,DCJJCZHH,2019-08-30,1.0660,2.8730,0.0939,2.50,4.3053,14.2551,15.1188,20.1804,4.5849,15.0887,36.3171,170.8411,2007-01-16,1,111.1002
164,004429,南方文旅混合,NFWLHH,2019-08-30,1.2971,1.2971,-0.0770,2.4890,8.3264,18.5757,17.7469,23.4040,29.0390,,33.2682,29.6970,2017-05-19,1,29.697
165,005744,长安裕隆混合C,CAYLHHC,2019-08-30,1.4868,1.4868,-0.3619,2.4885,12.1098,22.7138,28.7942,,,,53.9609,48.68,2018-09-03,1,48.68
166,000634,富国天盛灵活配置基金,FGTSLHPZJJ,2019-08-30,1.3620,2.0420,0.8142,2.4830,8.1811,22.3743,31.3184,41.6866,46.3722,62.5294,52.4760,138.8852,2014-04-30,1,115.7433
167,001956,国联安科技动力,GLAKJDL,2019-08-30,1.0650,1.0650,-2.3025,2.4827,9.7146,31.1576,23.1214,26.6801,3.7304,3.7001,53.0172,6.50,2016-01-26,1,6.5
168,006038,大成景恒混合C,DCJHHHC,2019-08-30,1.3260,1.3260,-0.9709,2.4729,-0.0754,0.8365,8.1566,30.1275,,,31.0276,30.7692,2018-06-26,1,30.7692
169,006590,南方新优享灵活配置混合C,NFXYXLHPZHHC,2019-08-30,2.6960,2.6960,0.4471,2.4705,8.0995,13.8994,15.6585,,,,28.8103,30.3045,2018-12-18,1,30.3045
170,090019,大成景恒混合A,DCJHHHA,2019-08-30,1.2870,1.7230,-1,2.4681,-0.0777,0.9412,8.4246,26.3003,28.0597,26.7980,31.4607,72.2933,2012-06-15,1,48.7852
171,000527,南方新优享灵活配置混合A,NFXYXLHPZHHA,2019-08-30,2.7080,2.7080,0.4451,2.4593,8.1470,14.1653,16.1235,15.8255,20.3556,43.5082,29.4455,170.80,2014-02-26,1,160.6352
172,007082,平安高端制造混合A,PAGDZZHHA,2019-08-30,1.1503,1.1503,0.7797,2.4584,7.5047,15.0760,,,,,,15.03,2019-04-24,1,15.03
173,000529,广发竞争优势混合,GFJZYSHH,2019-08-30,2.1290,2.1290,1.7686,2.4543,9.0118,19.4055,37.0013,37.0895,25.1617,48.1559,58.8806,112.90,2014-03-12,1,107.9102
174,005235,银华食品饮料量化股票发起式A,YHSPYLLHGPFQSA,2019-08-30,1.2528,1.2528,1.1955,2.4534,2.8318,10.4275,30.3371,35.0582,,,53.3415,25.28,2017-11-09,1,25.28
175,519011,海富通精选混合,HFTJXHH,2019-08-30,0.4441,4.3577,1.9513,2.4452,5.7129,14.9327,9.6273,15.8925,6.3048,14.8258,29.1364,550.3935,2003-08-22,1,48.0226
176,460007,华泰柏瑞行业领先混合,HTBRHYLXHH,2019-08-30,1.93,1.93,-0.0518,2.4416,4.2680,16.0553,30.4936,46.4340,36.1072,50.1946,63.9762,93,2009-08-03,1,110.4689
177,005236,银华食品饮料量化股票发起式C,YHSPYLLHGPFQSC,2019-08-30,1.2508,1.2508,1.1892,2.4406,2.7942,10.4167,30.4003,35.0173,,,53.3595,25.08,2017-11-09,1,25.08
178,000390,华商优势行业混合,HSYSHYHH,2019-08-30,1.1790,2.3170,0.0849,2.4327,9.7765,15.0244,19.8171,28.1522,29.9935,35.6564,45.5556,186.4946,2013-12-11,1,158.3700
179,002851,南方品质混合,NFPZHH,2019-08-30,1.5580,1.5580,0.6460,2.4326,2.50,5.6271,12.8986,17.0548,20.0308,56.5829,24.9399,55.80,2016-08-01,1,55.8
180,270007,广发大盘成长混合,GFDPCZHH,2019-08-30,1.3880,1.3880,1.8043,2.4127,8.9225,17.7069,33.59,41.8933,27.4915,26.1130,56.0603,38.80,2007-06-13,1,91.7392
181,007083,平安高端制造混合C,PAGDZZHHC,2019-08-30,1.1429,1.1429,0.7759,2.4104,7.3146,14.4159,,,,,,14.29,2019-04-24,1,14.29
182,519015,海富通精选贰号混合,HFTJXEHHH,2019-08-30,1.02,1.34,1.8981,2.4096,6.5831,17.7829,12.3348,19.7183,10.2703,19.5780,32.8125,69.0226,2007-04-09,1,52.6947
183,257020,国联安精选混合,GLAJXHH,2019-08-30,0.7260,3.9060,0,2.3977,5.8309,18.8216,12.9082,2.9690,-9.7779,5.0360,33.4559,613.7928,2005-12-28,1,71.7566
184,560002,益民红利成长混合,YMHLCZHH,2019-08-30,0.4687,1.4286,1.4063,2.3810,7.3032,15.5857,20.9237,28.2353,9.2032,-0.9509,39.1215,27.8660,2006-11-21,1,9.9719
185,006132,万家智造优势混合A,WJZZYSHHA,2019-08-30,1.3034,1.3034,-0.8821,2.3720,1.5188,1.2507,3.6913,30.34,,,35.3198,30.34,2018-08-28,1,30.34
186,005628,汇安趋势动力股票A,HAQSDLGPA,2019-08-30,1.0773,1.0773,-0.2130,2.3660,1.6033,1.5363,2.3077,11.5679,,,18.6584,7.73,2018-04-25,1,7.73
187,630008,华商策略精选混合,HSCLJXHH,2019-08-30,1.0410,1.5710,0.1925,2.3598,5.6853,8.2120,12.1341,16.8996,17.4804,17.7311,31.9097,65.5299,2010-11-09,1,57.3478
188,005629,汇安趋势动力股票C,HAQSDLGPC,2019-08-30,1.0672,1.0672,-0.2057,2.3595,1.5607,1.4159,2.0463,10.9356,,,18.21,6.72,2018-04-25,1,6.72
189,162214,泰达宏利领先中小盘混合,TDHLLXZXPHH,2019-08-30,1,1,0.3009,2.3541,6.6098,11.7318,11.8568,22.2494,6.6098,11.1111,45.7726,0,2011-01-26,1,-5.3926
190,560006,益民核心增长混合,YMHXZZHH,2019-08-30,1.5240,1.5240,1.4647,2.3506,6.0543,10.8364,14.6727,20.8565,10.5149,5.3942,31.4927,52.40,2012-08-16,1,14.5865
191,001822,华商智能生活灵活配置混合,HSZNSHLHPZHH,2019-08-30,0.9150,0.9150,0.1094,2.3490,10.7748,17.3077,15.0943,10.6409,4.9312,-1.4009,18.0645,-8.50,2015-11-13,1,-8.5
192,006133,万家智造优势混合C,WJZZYSHHC,2019-08-30,1.2861,1.2861,-0.8863,2.3476,1.4675,1.0370,3.4341,28.61,,,34.7407,28.61,2018-08-28,1,28.61
193,004900,财通资管鑫锐混合A,CTZGXRHHA,2019-08-30,1.11,1.11,0.4343,2.3419,4.1276,8.8555,12.2686,16.8052,,,16.3278,11,2017-12-06,1,11
194,180012,银华富裕主题混合,YHFYZTHH,2019-08-30,3.4942,4.4472,2.1487,2.3372,8.6302,19.0285,36.1147,37.2643,40.5099,90.6066,58.7695,608.5804,2006-11-16,1,220.6864
195,005123,南方优享分红混合A,NFYXFHHHA,2019-08-30,1.0249,1.0249,0.5889,2.3365,2.3365,5.8234,12.8620,16.3601,,,23.3482,2.49,2017-12-06,1,2.49
196,005268,鹏华优势企业,PHYSQY,2019-08-30,1.1560,1.1560,0.6267,2.3281,6.6519,22.2763,31.6779,34.2313,,,56.0265,15.60,2017-11-29,1,15.6
197,004901,财通资管鑫锐混合C,CTZGXRHHC,2019-08-30,1.1040,1.1040,0.4275,2.3264,4.1018,8.8006,12.1495,16.5787,,,16.1861,10.40,2017-12-06,1,10.4
198,004550,中科沃土沃祥债券,ZKWTWXZQ,2019-08-30,0.9679,0.9679,0.4880,2.3258,3.3750,9.8015,-3.7777,-3.2970,-3.2390,,-2.5571,-3.21,2017-06-29,1,-3.21
199,160611,鹏华优质治理混合(LOF),PHYZZLHHLOF,2019-08-30,0.9240,1.0530,0.8734,2.3256,5.7208,21.2599,23.8606,33.1412,10.3942,-0.4311,35.2855,4.9395,2007-04-25,1,16.0102
200,000955,南方产业活力,NFCYHL,2019-08-30,1.10,1.10,0.0910,2.3256,6.0752,16.1563,15.7895,10.2204,-10.1307,-17.6030,30.4864,10,2015-01-27,1,10
201,002602,易方达丰惠混合,YFDFHHH,2019-08-30,1.0560,1.0560,0.1898,2.3256,3.7328,7.2081,4.2448,13.1833,4.0394,,18.1208,5.60,2017-03-24,1,5.6
202,006587,南方优享分红混合C,NFYXFHHHC,2019-08-30,1.0253,1.0253,0.5886,2.3253,2.2743,5.6139,12.4108,,,,22.7022,22.0159,2018-12-14,1,22.0159
203,200015,长城优化升级混合,CCYHSJHH,2019-08-30,1.9575,2.0725,0.3486,2.3155,4.1833,9.7253,11.1017,15.7942,5.9827,21.3577,28.3607,119.0585,2012-04-20,1,95.7500
204,160133,南方天元新产业股票(LOF),NFTYXCYGPLOF,2019-08-30,2.66,2.66,0.1506,2.3077,5.5975,19.1223,19.9279,27.3337,30.7768,51.7399,40.1475,166,2014-07-03,1,162.0690
205,004558,汇安丰裕灵活配置混合A,HAFYLHPZHHA,2019-08-30,0.9810,0.9810,-0.5978,2.3047,8.8669,13.0575,10.4854,6.9210,-2.0469,,9.5845,-1.90,2017-07-27,1,-1.9
206,004559,汇安丰裕灵活配置混合C,HAFYLHPZHHC,2019-08-30,1.0588,1.0588,-0.6102,2.2995,8.8517,13.0351,20.6472,15.3503,5.7214,,19.6519,5.88,2017-07-27,1,5.88
207,005453,前海开源医疗健康A,QHKYYLJKA,2019-08-30,1.2525,1.2525,0.6186,2.2950,10.8211,14.9188,32.3857,26.6815,,,45.4873,25.2375,2018-01-19,1,25.2375
208,005454,前海开源医疗健康C,QHKYYLJKC,2019-08-30,1.2505,1.2505,0.6115,2.2904,10.8010,14.8829,32.3141,26.5560,,,45.3901,25.0375,2018-01-19,1,25.0375
209,160519,博时睿利事件驱动(LOF),BSRLSJQDLOF,2019-08-30,1.0770,1.0770,-0.0928,2.2792,3.9575,7.70,14.4527,30.5455,6.8452,7.2709,38.0769,7.70,2016-05-31,1,7.7
210,001152,融通新区域新经济灵活配置混合,RTXQYXJJLHPZHH,2019-08-30,0.4940,0.4940,-1.7893,2.2774,3.1315,5.5556,-2.1782,3.3473,-7.3171,-12.7208,11.7647,-50.60,2015-05-20,1,-50.6
211,519651,银河转型混合,YHZXHH,2019-08-30,0.64,0.64,1.2658,2.2364,7.3826,17.8637,29.2929,29.2929,15.7324,1.7488,50.5882,-36,2015-05-12,1,-36
212,202007,南方隆元产业主题混合,NFLYCYZTHH,2019-08-30,0.9610,0.9610,0.1042,2.2340,5.0273,13.7278,15.0898,21.4918,22.7331,36.5057,33.6579,-3.90,2007-11-09,1,95.3252
213,001037,国投瑞银锐意改革混合,GTRYRYGGHH,2019-08-30,0.78,0.78,0,2.2280,7.2902,15.5556,16.4179,10.6383,-17.4603,-9.9307,38.0531,-22,2015-03-31,1,-22
214,006720,平安核心优势混合A,PAHXYSHHA,2019-08-30,1.0957,1.0957,0.8096,2.2108,5.7319,14.3021,8.7112,,,,,9.57,2019-01-29,1,9.57
215,007047,长城核心优势混合,CCHXYSHH,2019-08-30,1.0849,1.0849,1.3452,2.2044,4.8314,10.58,,,,,,8.49,2019-04-16,1,8.49
216,005567,创金合信MSCI中国A股A,CJHXMSCIZGAGA,2019-08-30,1.0386,1.0386,0.4837,2.2043,1.8535,9.0279,9.8350,20.1805,,,31.6350,3.86,2018-02-07,1,3.86
217,005568,创金合信MSCI中国A股C,CJHXMSCIZGAGC,2019-08-30,1.0348,1.0348,0.4855,2.2025,1.8404,8.9722,9.7116,19.9073,,,31.4366,3.48,2018-02-07,1,3.48
218,200001,长城久恒灵活配置混合,CCJHLHPZHH,2019-08-30,1.3520,2.7940,-0.3170,2.1997,8.0649,13.4704,11.1477,12.6855,-3.2212,-4.2527,33.8614,309.0996,2003-10-31,1,12.1701
219,006721,平安核心优势混合C,PAHXYSHHC,2019-08-30,1.0857,1.0857,0.8078,2.1931,5.6540,14.0082,7.7725,,,,,8.57,2019-01-29,1,8.57
220,519664,银河美丽混合A,YHMLHHA,2019-08-30,1.7760,2.3370,1.1390,2.1864,5.8403,17.4323,28.3373,24.7981,29.7953,50.5022,45.2476,146.2216,2014-05-29,1,138.3559
221,001163,银华中国梦30股票,YHZGM30GP,2019-08-30,1.1690,1.1690,1.3877,2.1853,3.6348,10.5960,22.0251,26.1057,17.8427,31.9413,45.7606,16.90,2015-04-29,1,16.9
222,001645,国泰大健康股票,GTDJKGP,2019-08-30,1.8250,1.8250,-0.2732,2.1837,11.8945,20.4620,29.8009,25.4296,20.2240,39.5260,54.0084,82.50,2016-02-03,1,82.5
223,006227,华宝科技先锋混合,HBKJXFHH,2019-08-30,1.1018,1.1018,-1.1484,2.1699,8.6373,20.8114,10.3455,,,,,10.18,2019-02-13,1,10.18
224,001222,鹏华外延成长混合,PHWYCZHH,2019-08-30,1.2250,1.2250,0.7401,2.1685,6.5217,23.2394,32.8633,40.6429,32.2894,57.8608,56.6496,22.50,2015-05-19,1,22.5
225,110011,易方达中小盘混合,YFDZXPHH,2019-08-30,5.3062,5.6962,1.7078,2.1680,6.8829,18.6830,33.6002,41.5213,59.5849,99.1822,60.8085,505.8315,2008-06-19,1,237.1805
226,000083,汇添富消费行业混合,HTFXFHYHH,2019-08-30,4.4870,4.4870,1.1953,2.1630,5.5268,15.1399,35.3953,44.3694,59.5661,97.4912,63.8189,348.70,2013-05-03,1,231.8787
227,001475,易方达国防军工混合,YFDGFJGHH,2019-08-30,0.8040,0.8040,0.6258,2.1601,5.7895,12.1339,6.6313,8.6486,-9.5613,-11.3561,27.8219,-19.60,2015-06-19,1,-19.6
228,160919,大成产业升级股票(LOF),DCCYSJGPLOF,2019-08-30,1.2770,3.2630,-0.7770,2.16,0.5512,4.7580,11.8214,22.3180,2.4058,11.9194,34.7046,20.5733,2014-12-26,1,20.5733
229,006136,广发估值优势混合,GFGZYSHH,2019-08-30,1.4495,1.4495,0.6457,2.1566,9.2314,25.1187,32.9572,,,,46.3993,44.9355,2018-09-21,1,44.9355
230,161031,富国中证工业4.0指数分级,FGZZGY40ZSFJ,2019-08-30,1.2340,0.4950,-0.4036,2.1523,4.5763,15.1120,11.0710,19.4636,-11.4356,-18.3270,41.19,-50.9578,2015-06-15,1,-50.9578
231,519665,银河美丽混合C,YHMLHHC,2019-08-30,1.7150,2.2320,1.1203,2.1441,5.7337,17.1669,27.6042,23.5057,27.0847,46.0088,44.1761,134.3442,2014-05-29,1,126.8579
232,001990,中欧数据挖掘混合A,ZOSJWJHHA,2019-08-30,1.0661,1.1541,-0.6245,2.1364,3.6457,9.3885,9.2316,18.2191,7.7848,6.3398,31.1801,15.8274,2016-01-13,1,15.8274
233,001702,东方创新科技混合,DFCXKJHH,2019-08-30,0.9146,0.9146,-1.0922,2.1329,6.3612,17.9064,16.0071,18.4869,-4.8481,-8.6770,37.4925,-8.54,2015-09-08,1,-8.54
234,004234,中欧数据挖掘混合C,ZOSJWJHHC,2019-08-30,1.0461,1.0461,-0.6175,2.1283,3.5845,9.1848,8.81,17.3152,6.4190,,30.5502,6.2030,2017-01-19,1,6.203
235,590005,中邮核心主题混合,ZYHXZTHH,2019-08-30,1.5850,1.7450,0.6989,2.1263,6.8060,12.9722,11.7772,15.5248,-14.8307,-9.5835,32.8583,83.1136,2010-05-19,1,37.3484
236,090009,大成行业轮动混合,DCHYLDHH,2019-08-30,1.5870,1.5870,-0.0630,2.1236,3.3876,11.2123,11.3684,16.0088,3.1860,21.4231,31.5920,58.70,2009-09-08,1,86.7059
237,001726,汇添富新兴消费股票,HTFXXXFGP,2019-08-30,1.0650,1.0650,1.5253,2.1093,5.0296,16.7763,17.9402,14.8867,-0.8380,9.7938,40.1316,6.50,2015-12-02,1,6.5
238,004119,广发创新驱动灵活配置混合,GFCXQDLHPZHH,2019-08-30,1.2630,1.2630,1.5273,2.1019,9.2561,21.4423,33.6508,35.3698,23.8235,,54.9693,26.30,2017-06-09,1,26.3
239,162207,泰达宏利效率优选混合,TDHLXLYXHH,2019-08-30,1.4284,3.4356,1.8612,2.1015,6.8362,14.9803,25.5626,21.3594,13.3921,22.7148,37.8099,243.5551,2006-05-12,1,40.2592
240,001266,国投瑞银招财混合,GTRYZCHH,2019-08-30,0.9693,1.0013,-0.5234,2.0961,5.4160,17.9771,14.3851,12.3435,-3.5522,-2.1546,37.3920,-0.0020,2015-06-03,1,-0.002
241,000336,农银研究精选混合,NYYJJXHH,2019-08-30,1.2521,1.2521,-0.5244,2.0956,9.0679,11.1891,13.7445,12.5483,-13.0848,-17.6358,35.6114,25.21,2013-11-05,1,29.1357
242,162204,泰达宏利行业混合,TDHLHYHH,2019-08-30,3.7294,5.5344,1.3589,2.0942,7.0651,17.0926,23.3553,27.7498,15.5042,28.4052,45.8848,547.9989,2004-07-09,1,20.3343
243,530003,建信优选成长混合A,JXYXCZHHA,2019-08-30,1.9526,3.4026,-0.2809,2.0914,-0.3013,8.0695,5.7918,15.0212,7.2916,5.9066,27.8465,351.4201,2006-09-08,1,104.0760
244,005742,南方成安优选混合,NFCAYXHH,2019-08-30,1.1138,1.1138,0.1619,2.0898,7.3646,13.6995,15.9846,17.7254,,,30.5132,11.38,2018-04-19,1,11.38
245,004703,南方兴盛混合,NFXSHH,2019-08-30,1.1310,1.1310,0.3549,2.0758,3.9522,8.4372,17.3237,25.2492,,,33.8462,13.10,2017-09-13,1,13.1
246,290011,泰信中小盘精选混合,TXZXPJXHH,2019-08-30,1.6280,1.8880,-0.4890,2.0689,5.1679,9.3351,10.1488,17.7151,-8.3849,-8.1264,28.4924,90.4601,2011-10-26,1,27.1601
247,519033,海富通国策导向混合,HFTGCDXHH,2019-08-30,1.2840,1.8510,0.5482,2.0667,7.3578,21.8217,21.7061,24.0580,-10.8333,3.7995,49.3023,87.3974,2011-11-16,1,28.9727
248,005535,泰信竞争优选混合,TXJZYXHH,2019-08-30,1.2108,1.2108,-0.7541,2.0566,-4.4809,-3.3833,9.3372,21.2740,,,24.5295,21.08,2018-05-14,1,21.08
249,003238,新华外延增长主题灵活配置混合,XHWYZZZTLHPZHH,2019-08-30,1.1958,1.1958,-0.8211,2.0394,5.7668,10.5176,19.5441,34.0884,19.6757,,50.1318,19.58,2017-03-02,1,19.58
250,001117,中欧精选定期开放混合A,ZOJXDQKFHHA,2019-08-30,1.1030,1.1030,-0.4513,2.0352,2.1296,14.3005,22.2838,34.1849,27.0737,42.8756,48.0537,10.30,2015-03-18,1,10.3
251,000167,广发聚优灵活配置混合A,GFJYLHPZHHA,2019-08-30,1.6120,1.8220,1.2563,2.0253,9.5109,22.9596,37.3084,37.5426,32.5092,53.84,58.1943,89.2232,2013-09-11,1,67.6025
252,007308,华宝消费升级混合,HBXFSJHH,2019-08-30,1.0638,1.0638,0.8724,2.0236,6.3587,,,,,,,6.38,2019-06-19,1,6.38
253,519115,浦银安盛红利精选混合,PYASHLJXHH,2019-08-30,1.8160,1.8160,-1.4650,2.0225,8.3532,14.2857,16.8597,29.2527,14.5741,18.3062,45.5128,81.60,2009-12-03,1,59.1586
254,610007,信达澳银消费优选混合,XDAYXFYXHH,2019-08-30,1.2150,1.7050,0.4132,2.0151,5.2859,14.8393,12.0848,10.0543,-8.2326,-3.8005,33.5165,62.2216,2012-09-04,1,24.2126
255,004666,长城久嘉创新成长混合,CCJJCXCZHH,2019-08-30,0.9419,0.9419,0.7703,2.0145,3.4714,11.3489,6.2493,1.7171,-7.4027,,18.1659,-5.81,2017-07-05,1,-5.81
256,257070,国联安优选行业混合,GLAYXHYHH,2019-08-30,1.6817,1.9827,-1.8329,2.0140,10.2537,33.4895,26.1212,27.5271,7.6701,-0.7846,58.6809,107.2073,2011-05-23,1,53.2492
257,000663,国投瑞银美丽中国混合,GTRYMLZGHH,2019-08-30,1.6350,2.0210,0.0612,1.9963,7.7785,17.6259,19.0823,28.3359,20.4133,19.2449,40.3433,114.3559,2014-06-24,1,
258,002823,招商盛达混合A,ZSSDHHA,2019-08-30,1.1260,1.1260,0.0889,1.9928,5.1354,13.2797,16.4426,26.8018,6.8311,12.60,41.4573,12.60,2016-08-30,1,12.6
259,162203,泰达宏利稳定混合,TDHLWDHH,2019-08-30,1.4136,3.3536,1.6028,1.9766,7.1802,16.4319,28.1712,34.8212,33.3711,58.7601,48.6904,643.8327,2003-04-25,1,90.3069
260,003886,汇安丰利混合A,HAFLHHA,2019-08-30,0.9661,1.0912,-0.1344,1.9738,8.0649,7.1659,5.5847,-4.1187,-2.8836,,10.2980,6.9931,2016-12-19,1,6.9931
261,005403,南方融尚再融资混合,NFRSZRZHH,2019-08-30,1.1975,1.1975,-0.4158,1.9670,4.9242,14.4728,12.1150,20.9596,,,24.1319,19.75,2018-01-29,1,19.75
262,004895,华商鑫安灵活混合,HSXALHHH,2019-08-30,0.8820,0.8820,0,1.9653,3.3998,9.9751,5.5024,1.2629,,,21.8232,-11.80,2017-09-06,1,-11.8
263,000960,招商医药健康产业股票,ZSYYJKCYGP,2019-08-30,1.5080,1.5080,0.3327,1.9608,14.3290,19.4929,33.5695,29.3310,41.9962,39.7590,58.5699,50.80,2015-01-30,1,50.8
264,180001,银华优势企业混合,YHYSQYHH,2019-08-30,1.2246,3.0817,0.3031,1.9565,2.5285,8.9502,13.5887,15.9001,-4.3580,-7.3396,36.3242,422.2467,2002-11-13,1,27.7325
265,003887,汇安丰利混合C,HAFLHHC,2019-08-30,0.9532,1.0783,-0.1257,1.9465,8.1583,7.2457,5.5592,-3.4832,-5.6279,,10.9662,5.6496,2016-12-19,1,5.6496
